Date,Product_Name,Category,Units_Sold,Revenue,Region,Store
2023-10-14,Product D,Books,196,15027.07,North,Store1
2023-10-14,Product B,Clothing,220,11887.31,East,Store4
2023-10-15,Product B,Clothing,137,7807.2,East,Store2
2023-10-15,Product C,Food,289,11897.34,West,Store2
2023-10-15,Product E,Toys,244,18172.69,East,Store4
2023-10-15,Product E,Toys,270,17721.71,North,Store2
2023-10-15,Product A,Electronics,288,18158.17,East,Store5
2023-10-16,Product B,Clothing,82,3434.71,South,Store2
2023-10-16,Product C,Food,131,6014.88,East,Store2
2023-10-16,Product E,Toys,231,16166.43,South,Store5
2023-10-17,Product C,Food,33,2449.91,South,Store4
2023-10-17,Product D,Books,110,9543.16,East,Store4
2023-10-17,Product D,Books,161,14777.73,South,Store5
2023-10-17,Product A,Electronics,130,4090.28,East,Store1
2023-10-17,Product E,Toys,179,14588.6,East,Store3
2023-10-17,Product B,Clothing,140,6070.03,South,Store2
2023-10-17,Product A,Electronics,42,3174.82,West,Store2
2023-10-18,Product C,Food,238,12221.66,North,Store1
2023-10-18,Product A,Electronics,164,15282.37,North,Store3
2023-10-18,Product C,Food,42,852.25,South,Store5
2023-10-18,Product C,Food,102,7055.34,South,Store1
2023-10-19,Product C,Food,139,6015.65,West,Store3
2023-10-19,Product B,Clothing,33,2527.9,East,Store1
2023-10-19,Product E,Toys,62,3269.02,East,Store2
2023-10-20,Product A,Electronics,156,6024.2,East,Store5
2023-10-20,Product D,Books,117,10341.25,West,Store4
2023-10-20,Product E,Toys,69,6520.21,East,Store2
2023-10-20,Product C,Food,144,11721.68,North,Store3
2023-10-20,Product A,Electronics,166,10950.25,South,Store4
2023-10-21,Product B,Clothing,152,7455.64,South,Store5
2023-10-21,Product B,Clothing,28,2241.54,South,Store5
2023-10-21,Product B,Clothing,238,17686.35,East,Store5
2023-10-21,Product C,Food,164,11689.54,West,Store3
2023-10-22,Product C,Food,241,23381.57,North,Store3
2023-10-22,Product D,Books,188,5520.3,West,Store1
2023-10-22,Product B,Clothing,292,18729.82,West,Store4
2023-10-23,Product D,Books,200,13852.64,North,Store4
2023-10-23,Product B,Clothing,205,18822.37,West,Store1
2023-10-23,Product C,Food,200,18669.17,West,Store5
2023-10-23,Product B,Clothing,228,17927.09,East,Store4
2023-10-23,Product A,Electronics,171,6847.47,West,Store2
2023-10-24,Product A,Electronics,193,6945.24,East,Store1
2023-10-24,Product E,Toys,183,16548.3,East,Store1
2023-10-24,Product E,Toys,150,10786.18,North,Store2
2023-10-24,Product A,Electronics,134,7342.76,South,Store4
2023-10-25,Product A,Electronics,255,20040.86,North,Store4
2023-10-25,Product D,Books,131,6527.05,South,Store2
2023-10-25,Product A,Electronics,235,6272.87,East,Store4
2023-10-25,Product D,Books,286,23123.62,South,Store5
2023-10-25,Product D,Books,171,9608.48,West,Store5
2023-10-25,Product C,Food,270,17615.49,East,Store1
2023-10-26,Product C,Food,146,9653.05,North,Store5
2023-10-26,Product D,Books,125,8392.01,South,Store3
2023-10-26,Product B,Clothing,140,5921.38,West,Store2
2023-10-26,Product E,Toys,172,5613.34,West,Store4
2023-10-26,Product B,Clothing,96,4157.97,North,Store1
2023-10-27,Product A,Electronics,122,3265.14,South,Store4
2023-10-27,Product A,Electronics,84,7055.27,East,Store5
2023-10-27,Product B,Clothing,129,3068.97,East,Store4
2023-10-27,Product C,Food,98,5245.42,West,Store2
2023-10-27,Product A,Electronics,171,12020.2,West,Store1
2023-10-28,Product C,Food,223,9553.51,South,Store1
2023-10-28,Product E,Toys,108,6582.19,North,Store5
2023-10-28,Product C,Food,228,13684.82,South,Store5
2023-10-29,Product B,Clothing,287,8597.16,West,Store1
2023-10-29,Product C,Food,187,7703.37,South,Store4
2023-10-29,Product B,Clothing,206,6473.81,North,Store1
2023-10-29,Product B,Clothing,202,19504.74,East,Store4
2023-10-30,Product D,Books,249,11525.06,South,Store5
2023-10-30,Product E,Toys,113,7857.21,South,Store5
2023-10-30,Product E,Toys,168,10755.55,North,Store5
2023-10-30,Product E,Toys,120,3883.89,South,Store3
2023-10-30,Product A,Electronics,183,8445.51,South,Store2
2023-10-30,Product C,Food,197,6065.18,North,Store1
2023-10-30,Product B,Clothing,147,5906.09,East,Store4
2023-10-31,Product E,Toys,134,5460.68,South,Store2
2023-10-31,Product D,Books,201,18830.23,North,Store5
2023-10-31,Product D,Books,125,4011.83,South,Store2
2023-10-31,Product B,Clothing,130,3439.52,West,Store4
2023-10-31,Product A,Electronics,258,17003.8,South,Store5
2023-11-01,Product D,Books,200,11801.05,East,Store3
2023-11-01,Product B,Clothing,60,4004.25,South,Store5
2023-11-01,Product D,Books,205,11760.5,West,Store1
2023-11-01,Product A,Electronics,188,16846.95,North,Store5
2023-11-01,Product A,Electronics,188,8355.19,East,Store5
2023-11-01,Product E,Toys,245,15326.84,East,Store1
2023-11-01,Product E,Toys,170,16153.91,West,Store3
2023-11-02,Product C,Food,161,15652.57,East,Store4
2023-11-02,Product B,Clothing,169,3776.05,West,Store5
2023-11-02,Product B,Clothing,189,12977.73,North,Store2
2023-11-03,Product A,Electronics,144,12004.06,North,Store5
2023-11-03,Product B,Clothing,131,9918.02,South,Store1
2023-11-03,Product C,Food,225,17923.52,East,Store5
2023-11-03,Product B,Clothing,132,4859.55,East,Store4
2023-11-03,Product D,Books,162,15840.92,South,Store2
2023-11-03,Product D,Books,157,3525.08,East,Store1
2023-11-03,Product E,Toys,198,18567.64,East,Store3
2023-11-04,Product D,Books,178,4288.8,North,Store3
2023-11-04,Product E,Toys,127,6136.69,North,Store3
2023-11-04,Product B,Clothing,197,9867.13,West,Store2
2023-11-04,Product B,Clothing,118,5017.69,North,Store1
2023-11-04,Product A,Electronics,172,6972.8,West,Store3
2023-11-04,Product D,Books,151,5640.55,West,Store2
2023-11-05,Product C,Food,264,16952.36,West,Store1
2023-11-05,Product C,Food,237,7110.21,East,Store5
2023-11-05,Product A,Electronics,288,28523.71,East,Store5
2023-11-05,Product E,Toys,302,21635.05,West,Store4
2023-11-05,Product B,Clothing,260,22209.78,South,Store3
2023-11-05,Product B,Clothing,127,7334.89,West,Store4
2023-11-05,Product E,Toys,243,5730.37,West,Store1
2023-11-06,Product C,Food,199,15512.16,East,Store4
2023-11-06,Product B,Clothing,213,21268.9,North,Store4
2023-11-06,Product E,Toys,190,9561.14,North,Store5
2023-11-06,Product A,Electronics,198,17109.05,North,Store3
2023-11-07,Product D,Books,266,20597.37,South,Store2
2023-11-07,Product B,Clothing,302,21790.21,North,Store5
2023-11-07,Product E,Toys,135,10106.8,East,Store2
2023-11-07,Product A,Electronics,178,5160.64,North,Store2
2023-11-07,Product A,Electronics,148,3103.45,West,Store2
2023-11-07,Product A,Electronics,85,2774.0,East,Store2
2023-11-08,Product E,Toys,187,8190.8,West,Store3
2023-11-08,Product C,Food,147,5911.84,West,Store1
2023-11-08,Product D,Books,158,10765.11,West,Store4
2023-11-08,Product B,Clothing,226,13130.29,East,Store2
2023-11-09,Product E,Toys,78,2917.91,North,Store1
2023-11-09,Product D,Books,85,3618.81,East,Store4
2023-11-09,Product D,Books,72,6371.42,West,Store2
2023-11-09,Product D,Books,142,11833.92,West,Store1
2023-11-10,Product B,Clothing,162,11936.32,West,Store2
2023-11-10,Product C,Food,126,7960.23,East,Store1
2023-11-10,Product C,Food,130,8670.9,West,Store2
2023-11-10,Product D,Books,109,8190.56,North,Store1
2023-11-11,Product D,Books,200,10848.76,West,Store2
2023-11-11,Product D,Books,152,4540.63,South,Store1
2023-11-11,Product E,Toys,182,8370.35,West,Store5
2023-11-11,Product A,Electronics,247,23772.75,South,Store3
2023-11-11,Product B,Clothing,151,11651.11,West,Store4
2023-11-11,Product B,Clothing,249,17708.0,West,Store5
2023-11-11,Product C,Food,325,14372.11,North,Store5
2023-11-12,Product A,Electronics,209,14181.94,East,Store5
2023-11-12,Product B,Clothing,274,21535.62,South,Store1
2023-11-12,Product D,Books,208,17252.3,West,Store1
2023-11-12,Product B,Clothing,317,26176.44,South,Store5
2023-11-12,Product C,Food,175,8841.39,West,Store1
2023-11-12,Product C,Food,295,20744.13,South,Store2
2023-11-13,Product E,Toys,201,13929.35,East,Store4
2023-11-13,Product C,Food,235,8099.24,North,Store1
2023-11-13,Product B,Clothing,312,21779.87,West,Store3
2023-11-13,Product A,Electronics,255,20114.29,West,Store4
2023-11-13,Product D,Books,229,9317.9,North,Store4
2023-11-14,Product A,Electronics,215,15585.56,East,Store2
2023-11-14,Product E,Toys,146,10330.73,East,Store2
2023-11-14,Product B,Clothing,168,8940.26,East,Store4
2023-11-14,Product C,Food,188,11314.51,North,Store2
2023-11-14,Product C,Food,194,11572.71,East,Store3
2023-11-15,Product E,Toys,111,4302.63,East,Store3
2023-11-15,Product D,Books,176,3842.57,East,Store1
2023-11-15,Product B,Clothing,193,15385.34,West,Store5
2023-11-15,Product A,Electronics,75,6835.97,West,Store5
2023-11-16,Product A,Electronics,106,4789.14,South,Store1
2023-11-16,Product B,Clothing,259,20716.67,West,Store5
2023-11-16,Product B,Clothing,174,17163.59,West,Store2
2023-11-16,Product B,Clothing,202,9685.12,South,Store4
2023-11-16,Product A,Electronics,168,13438.34,East,Store2
2023-11-17,Product A,Electronics,136,4672.9,North,Store5
2023-11-17,Product D,Books,199,16020.22,South,Store1
2023-11-17,Product E,Toys,147,9164.05,North,Store2
2023-11-17,Product B,Clothing,89,6051.06,South,Store5
2023-11-17,Product C,Food,236,15167.11,East,Store4
2023-11-17,Product C,Food,158,7522.79,East,Store2
2023-11-17,Product E,Toys,88,2624.7,West,Store4
2023-11-18,Product D,Books,109,8292.1,South,Store5
2023-11-18,Product D,Books,128,7207.3,East,Store3
2023-11-18,Product E,Toys,196,18036.34,West,Store5
2023-11-18,Product B,Clothing,125,9581.52,East,Store5
2023-11-18,Product A,Electronics,306,29529.53,West,Store1
2023-11-18,Product A,Electronics,201,7961.16,South,Store4
2023-11-18,Product A,Electronics,257,13500.42,North,Store2
2023-11-19,Product E,Toys,200,14578.47,South,Store4
2023-11-19,Product E,Toys,191,9853.36,West,Store2
2023-11-19,Product B,Clothing,225,6809.08,East,Store4
2023-11-20,Product D,Books,265,23250.06,South,Store4
2023-11-20,Product E,Toys,316,8210.86,South,Store1
2023-11-20,Product B,Clothing,208,6210.94,East,Store4
2023-11-20,Product E,Toys,316,27500.23,North,Store4
2023-11-20,Product D,Books,211,16533.01,East,Store4
2023-11-20,Product B,Clothing,271,13614.78,South,Store3
2023-11-21,Product B,Clothing,111,5363.27,South,Store3
2023-11-21,Product D,Books,103,7396.05,South,Store4
2023-11-21,Product C,Food,144,14248.82,East,Store5
2023-11-21,Product B,Clothing,121,3359.48,North,Store4
2023-11-22,Product E,Toys,137,12455.34,South,Store3
2023-11-22,Product D,Books,121,6879.57,North,Store5
2023-11-22,Product D,Books,217,10429.08,West,Store2
2023-11-22,Product D,Books,68,6145.93,West,Store4
2023-11-22,Product B,Clothing,32,2234.56,East,Store1
2023-11-23,Product E,Toys,130,11292.85,East,Store4
2023-11-23,Product D,Books,76,7368.85,South,Store4
2023-11-23,Product C,Food,118,9988.45,South,Store1
2023-11-23,Product C,Food,66,4813.13,West,Store2
2023-11-24,Product B,Clothing,226,18234.68,South,Store4
2023-11-24,Product D,Books,217,5288.23,North,Store2
2023-11-24,Product A,Electronics,205,12689.52,East,Store1
2023-11-24,Product C,Food,197,14022.42,North,Store3
2023-11-24,Product D,Books,226,15864.22,East,Store5
2023-11-24,Product C,Food,145,11460.64,East,Store3
2023-11-24,Product B,Clothing,196,19550.06,West,Store1
2023-11-25,Product B,Clothing,241,10649.67,North,Store1
2023-11-25,Product A,Electronics,131,11309.97,East,Store2
2023-11-25,Product E,Toys,227,19392.59,North,Store2
2023-11-26,Product A,Electronics,255,18149.92,West,Store5
2023-11-26,Product D,Books,202,14578.16,West,Store3
2023-11-26,Product E,Toys,340,23852.98,North,Store5
2023-11-27,Product C,Food,316,11758.49,East,Store1
2023-11-27,Product A,Electronics,217,12520.67,West,Store1
2023-11-27,Product A,Electronics,219,8446.89,West,Store3
2023-11-27,Product B,Clothing,195,8953.39,South,Store3
2023-11-27,Product D,Books,220,8884.79,North,Store5
2023-11-28,Product A,Electronics,193,11453.3,North,Store4
2023-11-28,Product D,Books,181,12396.68,East,Store2
2023-11-28,Product C,Food,194,18682.5,West,Store4
2023-11-28,Product A,Electronics,231,20515.52,East,Store1
2023-11-28,Product D,Books,199,17437.74,South,Store1
2023-11-29,Product D,Books,207,10077.3,North,Store5
2023-11-29,Product A,Electronics,237,21260.94,South,Store2
2023-11-29,Product A,Electronics,200,4094.94,North,Store4
2023-11-29,Product C,Food,226,18056.92,West,Store2
2023-11-29,Product C,Food,262,13510.22,South,Store4
2023-11-29,Product C,Food,239,12872.71,South,Store2
2023-11-30,Product B,Clothing,229,14685.09,West,Store4
2023-11-30,Product B,Clothing,192,5136.24,North,Store5
2023-11-30,Product C,Food,236,11693.52,North,Store2
2023-11-30,Product B,Clothing,248,11240.11,South,Store4
2023-12-01,Product B,Clothing,165,14824.95,West,Store1
2023-12-01,Product E,Toys,207,16384.65,North,Store2
2023-12-01,Product D,Books,139,9290.22,West,Store5
2023-12-02,Product D,Books,277,12717.54,North,Store2
2023-12-02,Product C,Food,202,8850.26,West,Store3
2023-12-02,Product D,Books,207,10336.96,East,Store2
2023-12-02,Product E,Toys,240,20150.64,West,Store1
2023-12-03,Product D,Books,351,32768.89,North,Store5
2023-12-03,Product E,Toys,321,11573.05,East,Store2
2023-12-03,Product B,Clothing,349,29034.92,East,Store1
2023-12-03,Product C,Food,305,16781.74,South,Store4
2023-12-03,Product E,Toys,275,23278.61,East,Store3
2023-12-03,Product C,Food,329,26186.46,East,Store5
2023-12-04,Product C,Food,337,20378.18,West,Store5
2023-12-04,Product A,Electronics,304,13938.79,North,Store2
2023-12-04,Product B,Clothing,204,16478.22,South,Store3
2023-12-04,Product B,Clothing,274,7482.38,West,Store2
2023-12-04,Product C,Food,195,14010.64,South,Store4
2023-12-04,Product D,Books,157,11977.03,South,Store3
2023-12-04,Product B,Clothing,179,10658.58,South,Store5
2023-12-05,Product D,Books,289,19273.11,West,Store5
2023-12-05,Product B,Clothing,285,12108.04,West,Store4
2023-12-05,Product B,Clothing,233,21476.15,South,Store1
2023-12-05,Product C,Food,284,16787.26,North,Store5
2023-12-05,Product D,Books,247,13616.04,North,Store3
2023-12-05,Product C,Food,308,18920.31,South,Store5
2023-12-06,Product D,Books,197,9173.51,West,Store4
2023-12-06,Product C,Food,209,17847.72,South,Store5
2023-12-06,Product D,Books,192,11688.91,North,Store4
2023-12-06,Product B,Clothing,195,5564.75,West,Store2
2023-12-06,Product D,Books,218,19553.75,North,Store1
2023-12-06,Product C,Food,222,14962.35,North,Store4
2023-12-06,Product A,Electronics,222,17670.58,South,Store5
2023-12-07,Product A,Electronics,197,15070.16,South,Store1
2023-12-07,Product C,Food,192,4367.82,East,Store2
2023-12-07,Product A,Electronics,133,7250.16,West,Store1
2023-12-08,Product B,Clothing,115,8435.44,East,Store4
2023-12-08,Product C,Food,129,8368.42,East,Store4
2023-12-08,Product D,Books,157,5994.92,East,Store4
2023-12-08,Product C,Food,121,9619.8,East,Store1
2023-12-08,Product C,Food,116,8392.36,South,Store2
2023-12-09,Product B,Clothing,226,4659.18,South,Store1
2023-12-09,Product D,Books,321,22318.19,West,Store2
2023-12-09,Product A,Electronics,255,8569.66,North,Store3
2023-12-09,Product E,Toys,220,10662.61,North,Store1
2023-12-09,Product E,Toys,174,15974.79,East,Store5
2023-12-09,Product D,Books,193,4351.02,West,Store3
2023-12-10,Product C,Food,245,6295.52,West,Store5
2023-12-10,Product C,Food,299,9875.57,East,Store2
2023-12-10,Product A,Electronics,324,17497.77,West,Store3
2023-12-10,Product B,Clothing,264,22079.92,South,Store3
2023-12-11,Product A,Electronics,272,10818.57,East,Store2
2023-12-11,Product E,Toys,219,15323.61,North,Store4
2023-12-11,Product B,Clothing,310,26537.59,South,Store1
2023-12-12,Product E,Toys,362,32654.77,South,Store4
2023-12-12,Product A,Electronics,327,28893.53,East,Store3
2023-12-12,Product E,Toys,368,29143.58,North,Store2
2023-12-12,Product B,Clothing,327,24470.24,West,Store4
2023-12-12,Product D,Books,290,12639.17,West,Store2
2023-12-12,Product E,Toys,383,12729.13,East,Store1
2023-12-12,Product E,Toys,190,8646.58,West,Store2
2023-12-13,Product D,Books,162,14773.94,North,Store5
2023-12-13,Product A,Electronics,166,9578.8,South,Store5
2023-12-13,Product A,Electronics,139,8740.95,East,Store4
2023-12-13,Product B,Clothing,164,5074.23,East,Store3
2023-12-13,Product B,Clothing,127,2599.91,West,Store4
2023-12-13,Product D,Books,267,14704.42,North,Store2
2023-12-14,Product C,Food,213,5907.74,East,Store4
2023-12-14,Product B,Clothing,139,11092.51,East,Store4
2023-12-14,Product C,Food,267,11437.38,North,Store5
2023-12-15,Product B,Clothing,189,16688.9,West,Store5
2023-12-15,Product E,Toys,200,17358.95,South,Store1
2023-12-15,Product D,Books,125,10981.36,East,Store1
2023-12-16,Product E,Toys,383,13995.79,West,Store3
2023-12-16,Product E,Toys,294,18255.82,West,Store2
2023-12-16,Product A,Electronics,259,8513.5,South,Store4
2023-12-16,Product A,Electronics,111,7251.42,North,Store1
2023-12-16,Product B,Clothing,233,18076.35,South,Store5
2023-12-17,Product D,Books,250,5658.37,East,Store1
2023-12-17,Product D,Books,334,26657.06,West,Store5
2023-12-17,Product B,Clothing,308,7794.89,East,Store1
2023-12-18,Product D,Books,326,15719.59,West,Store5
2023-12-18,Product C,Food,325,18400.57,North,Store2
2023-12-18,Product E,Toys,317,22040.79,West,Store4
2023-12-18,Product E,Toys,373,8788.44,North,Store3
2023-12-18,Product D,Books,313,13518.98,South,Store2
2023-12-18,Product A,Electronics,310,11936.94,South,Store5
2023-12-18,Product B,Clothing,311,9654.21,North,Store5
2023-12-19,Product D,Books,292,16489.58,West,Store3
2023-12-19,Product D,Books,266,21193.91,East,Store3
2023-12-19,Product B,Clothing,255,23503.19,North,Store3
2023-12-19,Product D,Books,195,8237.64,East,Store3
2023-12-19,Product C,Food,204,7690.56,North,Store5
2023-12-19,Product D,Books,224,14763.62,West,Store3
2023-12-20,Product D,Books,329,16744.44,South,Store1
2023-12-20,Product E,Toys,282,27119.91,South,Store1
2023-12-20,Product B,Clothing,304,23099.83,East,Store4
2023-12-20,Product D,Books,315,23181.25,North,Store3
2023-12-20,Product A,Electronics,276,12290.79,East,Store2
2023-12-21,Product E,Toys,241,18258.01,East,Store1
2023-12-21,Product B,Clothing,278,15055.47,South,Store3
2023-12-21,Product B,Clothing,222,21701.19,East,Store5
2023-12-21,Product C,Food,223,12190.68,East,Store5
2023-12-21,Product E,Toys,245,18592.76,North,Store2
2023-12-22,Product B,Clothing,197,3959.81,West,Store3
2023-12-22,Product C,Food,285,15029.52,South,Store2
2023-12-22,Product A,Electronics,235,6003.81,North,Store3
2023-12-22,Product D,Books,148,8373.97,South,Store5
2023-12-22,Product B,Clothing,239,7894.12,North,Store4
2023-12-23,Product C,Food,259,17989.11,North,Store4
2023-12-23,Product B,Clothing,287,8549.06,South,Store1
2023-12-23,Product D,Books,257,10050.96,East,Store4
2023-12-23,Product D,Books,318,20029.17,East,Store2
2023-12-23,Product E,Toys,275,23058.75,East,Store2
